

########################## MODEL 50 states #################################
-------------- Train Model with 50 states------------------
BW-Algo: 5.iteration taking 92.33999991416931 LogLiklihood: -47666.092943914715
BW-Algo: 6.iteration taking 94.52699995040894 LogLiklihood: -47619.09314784568
BW-Algo: 7.iteration taking 91.81300020217896 LogLiklihood: -47520.03307251887
BW-Algo: 8.iteration taking 93.25599980354309 LogLiklihood: -47209.45430190853
BW-Algo: 9.iteration taking 92.68300008773804 LogLiklihood: -45487.478733810894
BW-Algo: 10.iteration taking 90.13499999046326 LogLiklihood: -39955.68438362725
BW-Algo: 11.iteration taking 91.36400008201599 LogLiklihood: -34298.563635449624
BW-Algo: 12.iteration taking 91.07500004768372 LogLiklihood: -31219.57742733661
BW-Algo: 13.iteration taking 92.87999987602234 LogLiklihood: -29988.637972703356
BW-Algo: 14.iteration taking 90.21399998664856 LogLiklihood: -29333.60278866445
BW-Algo: 15.iteration taking 92.21600008010864 LogLiklihood: -28905.487867414813
BW-Algo: 16.iteration taking 99.65999984741211 LogLiklihood: -28594.876308790852
BW-Algo: 17.iteration taking 89.757000207901 LogLiklihood: -28339.451019667693
BW-Algo: 18.iteration taking 92.42799997329712 LogLiklihood: -28133.341069747574
BW-Algo: 19.iteration taking 90.68400001525879 LogLiklihood: -27970.51622683663
BW-Algo: 20.iteration taking 89.4599997997284 LogLiklihood: -27841.893112760456
BW-Algo: 21.iteration taking 86.17600011825562 LogLiklihood: -27732.902072926292
BW-Algo: 22.iteration taking 86.76399993896484 LogLiklihood: -27635.773499600415
BW-Algo: 23.iteration taking 85.26600003242493 LogLiklihood: -27551.4403474286
BW-Algo: 24.iteration taking 86.89199995994568 LogLiklihood: -27479.59852136797
BW-Algo: 25.iteration taking 86.15100002288818 LogLiklihood: -27418.02148335305
BW-Algo: 26.iteration taking 84.6010000705719 LogLiklihood: -27365.279054052113
BW-Algo: 27.iteration taking 85.05099987983704 LogLiklihood: -27316.314468304365
BW-Algo: 28.iteration taking 85.37600016593933 LogLiklihood: -27270.54680764652
BW-Algo: 29.iteration taking 88.08599996566772 LogLiklihood: -27228.18949493885
BW-Algo: 30.iteration taking 85.22199988365173 LogLiklihood: -27187.967210969087
BW-Algo: 31.iteration taking 87.73399996757507 LogLiklihood: -27151.330940697644
BW-Algo: 32.iteration taking 85.87900018692017 LogLiklihood: -27117.985031915283
BW-Algo: 33.iteration taking 87.96199989318848 LogLiklihood: -27087.31836456788
BW-Algo: 34.iteration taking 84.36299991607666 LogLiklihood: -27056.64054136663
BW-Algo: 35.iteration taking 87.95600008964539 LogLiklihood: -27027.288438508913
BW-Algo: 36.iteration taking 87.07800006866455 LogLiklihood: -27001.041039724198
BW-Algo: 37.iteration taking 86.08699989318848 LogLiklihood: -26978.12333354436
BW-Algo: 38.iteration taking 85.55900001525879 LogLiklihood: -26957.95115323605
BW-Algo: 39.iteration taking 86.56500005722046 LogLiklihood: -26939.69111239072
BW-Algo: 40.iteration taking 85.70600008964539 LogLiklihood: -26922.02185276268
BW-Algo: 41.iteration taking 87.125 LogLiklihood: -26904.758122985942
BW-Algo: 42.iteration taking 85.95299983024597 LogLiklihood: -26888.812640739037
BW-Algo: 43.iteration taking 83.7960000038147 LogLiklihood: -26873.08223751355
BW-Algo: 44.iteration taking 86.85300016403198 LogLiklihood: -26857.771094580457
BW-Algo: 45.iteration taking 84.28199982643127 LogLiklihood: -26844.409724187582
BW-Algo: 46.iteration taking 87.11600017547607 LogLiklihood: -26832.061203622565
BW-Algo: 47.iteration taking 84.17799997329712 LogLiklihood: -26820.32657494319
BW-Algo: 48.iteration taking 86.78199982643127 LogLiklihood: -26809.246388442785
BW-Algo: 49.iteration taking 86.12900018692017 LogLiklihood: -26798.747914945805
BW-Algo: 50.iteration taking 86.6819999217987 LogLiklihood: -26788.69160637402
BW-Algo: 51.iteration taking 85.7039999961853 LogLiklihood: -26778.827393506355
BW-Algo: 52.iteration taking 87.41700005531311 LogLiklihood: -26769.455504698988
BW-Algo: 53.iteration taking 85.8309998512268 LogLiklihood: -26760.094125210042
BW-Algo: 54.iteration taking 87.25699996948242 LogLiklihood: -26750.804603193657
BW-Algo: 55.iteration taking 85.17700004577637 LogLiklihood: -26740.515310652918
BW-Algo: 56.iteration taking 86.84800004959106 LogLiklihood: -26730.257767530067
BW-Algo: 57.iteration taking 86.63800001144409 LogLiklihood: -26721.10219696626
BW-Algo: 58.iteration taking 84.58299994468689 LogLiklihood: -26711.841599568404
BW-Algo: 59.iteration taking 85.65400004386902 LogLiklihood: -26703.53553925649
BW-Algo: 60.iteration taking 87.6800000667572 LogLiklihood: -26695.61143338849
BW-Algo: 61.iteration taking 85.93899989128113 LogLiklihood: -26688.853334306565
BW-Algo: 62.iteration taking 87.28200006484985 LogLiklihood: -26683.067476437485
BW-Algo: 63.iteration taking 83.92400002479553 LogLiklihood: -26677.640366123982
BW-Algo: 64.iteration taking 88.16899991035461 LogLiklihood: -26672.215081473005
BW-Algo: 65.iteration taking 85.71500015258789 LogLiklihood: -26666.87148509395
BW-Algo: 66.iteration taking 86.40599989891052 LogLiklihood: -26661.233760630545
BW-Algo: 67.iteration taking 85.35599994659424 LogLiklihood: -26655.022660759554
BW-Algo: 68.iteration taking 86.86300015449524 LogLiklihood: -26648.340582166296
BW-Algo: 69.iteration taking 85.97599983215332 LogLiklihood: -26640.875771854036
BW-Algo: 70.iteration taking 87.88499999046326 LogLiklihood: -26634.26749030847
BW-Algo: 71.iteration taking 85.74900007247925 LogLiklihood: -26628.26300949345
BW-Algo: 72.iteration taking 87.92300009727478 LogLiklihood: -26621.972494065165
BW-Algo: 73.iteration taking 83.5460000038147 LogLiklihood: -26616.040856075793
BW-Algo: 74.iteration taking 90.71499991416931 LogLiklihood: -26610.86698594814
BW-Algo: 75.iteration taking 85.53900003433228 LogLiklihood: -26606.71498480709
BW-Algo: 76.iteration taking 86.88599991798401 LogLiklihood: -26603.460927994634
BW-Algo: 77.iteration taking 85.29100012779236 LogLiklihood: -26600.691046596978
BW-Algo: 78.iteration taking 86.7649998664856 LogLiklihood: -26598.033830878394
BW-Algo: 79.iteration taking 86.45099997520447 LogLiklihood: -26595.2461883137
BW-Algo: 80.iteration taking 88.06900000572205 LogLiklihood: -26592.047867064037
BW-Algo: 81.iteration taking 85.05900001525879 LogLiklihood: -26587.895684889852
BW-Algo: 82.iteration taking 86.36400008201599 LogLiklihood: -26582.521811351315
BW-Algo: 83.iteration taking 85.0920000076294 LogLiklihood: -26579.287258636657
BW-Algo: 84.iteration taking 86.55599999427795 LogLiklihood: -26577.12170368665
BW-Algo: 85.iteration taking 86.27099990844727 LogLiklihood: -26574.977862579995
BW-Algo: 86.iteration taking 84.91199994087219 LogLiklihood: -26572.94533908111
BW-Algo: 87.iteration taking 86.94100022315979 LogLiklihood: -26571.049588849757
BW-Algo: 88.iteration taking 84.7409999370575 LogLiklihood: -26568.882114250155
BW-Algo: 89.iteration taking 86.38699984550476 LogLiklihood: -26566.299652938782
BW-Algo: 90.iteration taking 12605.203000068665 LogLiklihood: -26563.780272944685
BW-Algo: 91.iteration taking 96.20000004768372 LogLiklihood: -26561.48332205427
BW-Algo: 92.iteration taking 92.56599998474121 LogLiklihood: -26559.03033463309
BW-Algo: 93.iteration taking 93.69400000572205 LogLiklihood: -26556.390072231567
BW-Algo: 94.iteration taking 86.6819999217987 LogLiklihood: -26553.996996936556
BW-Algo: 95.iteration taking 91.67200016975403 LogLiklihood: -26551.73058534611
BW-Algo: 96.iteration taking 89.94599986076355 LogLiklihood: -26549.53814948388
BW-Algo: 97.iteration taking 85.12599992752075 LogLiklihood: -26547.114657543796
BW-Algo: 98.iteration taking 91.17300009727478 LogLiklihood: -26544.241991894414
BW-Algo: 99.iteration taking 88.73900008201599 LogLiklihood: -26541.76850170428
BW-Algo: 100.iteration taking 87.57599997520447 LogLiklihood: -26539.93620505232
 ### Timing: {21286489 milliseconds} ### 
-------------- Calc forecast distribution for {200} states------------------
 ### Timing: {5900 milliseconds} ### 
-------------- Generate PIT plots for {200} states------------------
 ### Timing: {1234 milliseconds} ### 
 *  Terminal will be reused by tasks, press any key to close it. 
